regimen,alternate_name,regimen_type,cancers
Enasidenib monotherapy,Enasidenib monotherapy,"IDH2 Relapsed or refractory, salvage therapy",Acute_myeloid_leukemia_IDH-mutated
Enoxaparin monotherapy,Enoxaparin monotherapy,VTE primary prophylaxis,Venous_thromboembolism_(VTE)
Epirubicin & Ifosfamide,Epirubicin & Ifosfamide,Relapsed or refractory disease,"Soft_tissue_sarcoma,Small_cell_lung_cancer"
Epirubicin monotherapy,Epirubicin monotherapy,"Locally advanced or metastatic disease, single-agent regimens",Soft_tissue_sarcoma
Epoetin & Lenalidomide,Epoetin & Lenalidomide,First-line therapy,Myelodysplastic_syndrome
Eribulin monotherapy,Eribulin monotherapy,"Leiomyosarcoma (LMS), all lines of therapy",Soft_tissue_sarcoma
Erlotinib & Bevacizumab,Erlotinib & Bevacizumab,All lines of therapy,"Adenocarcinoma_of_unknown_primary,Hepatocellular_carcinoma,Renal_cell_carcinoma,Cholangiocarcinoma,Non-small_cell_lung_cancer_EGFR-mutated"
Erlotinib & Gemcitabine,Erlotinib & Gemcitabine,"Induction therapy for locally advanced disease, unresectable",Pancreatic_cancer
Erlotinib monotherapy,Erlotinib monotherapy,All lines of therapy,"Myelodysplastic_syndrome,Renal_cell_carcinoma,EGFR,Esophageal_cancer,Non-small_cell_lung_cancer_EGFR-mutated"
Etoposide & Mitoxantrone,Etoposide & Mitoxantrone,Consolidation after upfront therapy,Acute_myeloid_leukemia
Etoposide & Prednisone,Etoposide & Prednisone,Untreated,Langerhans_cell_histiocytosis
Etoposide & TBI,Etoposide  and  TBI,"Myeloablative regimens, all lines of therapy","Autologous_HSCT,Allogeneic_HSCT"
Etoposide & TBI,Etoposide / TBI,"Myeloablative regimens, all lines of therapy","Autologous_HSCT,Allogeneic_HSCT"
Etoposide & TBI,Etoposide+TBI,"Myeloablative regimens, all lines of therapy","Autologous_HSCT,Allogeneic_HSCT"
Etoposide & TBI,Etoposide and TBI,"Myeloablative regimens, all lines of therapy","Autologous_HSCT,Allogeneic_HSCT"
Etoposide & TBI,Etoposide + TBI,"Myeloablative regimens, all lines of therapy","Autologous_HSCT,Allogeneic_HSCT"
Etoposide & TBI,Etoposide/TBI,"Myeloablative regimens, all lines of therapy","Autologous_HSCT,Allogeneic_HSCT"
Etoposide & TBI,Etoposide & TBI,"Myeloablative regimens, all lines of therapy","Autologous_HSCT,Allogeneic_HSCT"
Etoposide monotherapy,Etoposide monotherapy,"Recurrent disease, salvage therapy","Diffuse_large_B-cell_lymphoma,Ovarian_cancer,Esophageal_cancer,Testicular_cancer,Anaplastic_glioma,Small_cell_lung_cancer,Vascular_sarcoma"
Everolimus & Lenvatinib,Everolimus & Lenvatinib,"Metastatic disease, second-line",Renal_cell_carcinoma
Everolimus & Rituximab,Everolimus & Rituximab,"Relapsed or refractory, further lines of therapy",Diffuse_large_B-cell_lymphoma
Everolimus monotherapy,Everolimus monotherapy,"Relapsed or refractory, further lines of therapy","Waldenstrom_macroglobulinemia,Diffuse_large_B-cell_lymphoma,Pancreatic_NET,Renal_cell_carcinoma,Hodgkin_lymphoma,Mantle_cell_lymphoma,Neuroendocrine_tumors,Thymoma"
F-SHAI,F/SHAI,"Relapsed or refractory, salvage therapy",Acute_myeloid_leukemia
F-SHAI,FSHAI,"Relapsed or refractory, salvage therapy",Acute_myeloid_leukemia
F-SHAI,F-SHAI,"Relapsed or refractory, salvage therapy",Acute_myeloid_leukemia
FAC,FAC,Neoadjuvant chemotherapy,"Breast_cancer,Breast_cancer_triple_negative"
FAS,FAS,All lines of therapy,Pancreatic_NET
FC,FC,"Reduced-intensity conditioning (RIC), all lines of therapy","Mantle_cell_lymphoma,Autologous_HSCT,Allogeneic_HSCT"
FCA,FCCam,"First-line therapy, randomized data",Chronic_lymphocytic_leukemia_(CLLSLL)
FCA,FCA,"First-line therapy, randomized data",Chronic_lymphocytic_leukemia_(CLLSLL)
FCM,FCM,"First-line therapy, randomized data","Mantle_cell_lymphoma,Chronic_lymphocytic_leukemia_(CLLSLL)"
FCR,FCR,"Reduced-intensity conditioning (RIC), all lines of therapy","Waldenstrom_macroglobulinemia,Mantle_cell_lymphoma,Chronic_lymphocytic_leukemia_(CLLSLL),Allogeneic_HSCT"
FEAM,FEAM,"High dose therapy conditioning regimens, all lines of therapy",Autologous_HSCT
FEC,FEC,Neoadjuvant chemotherapy,Breast_cancer
FEC & H,FEC  and  H,Neoadjuvant chemotherapy,Breast_cancer_HER2-positive
FEC & H,FEC and H,Neoadjuvant chemotherapy,Breast_cancer_HER2-positive
FEC & H,FEC/H,Neoadjuvant chemotherapy,Breast_cancer_HER2-positive
FEC & H,FEC + H,Neoadjuvant chemotherapy,Breast_cancer_HER2-positive
FEC & H,FEC / H,Neoadjuvant chemotherapy,Breast_cancer_HER2-positive
FEC & H,FEC & H,Neoadjuvant chemotherapy,Breast_cancer_HER2-positive
FEC & H,FEC+H,Neoadjuvant chemotherapy,Breast_cancer_HER2-positive
FEC & H,FECH,Neoadjuvant chemotherapy,Breast_cancer_HER2-positive
FELV,FELV,"Metastatic disease, all lines of therapy",Cholangiocarcinoma
FLAG,FLAG,"Relapsed or refractory, salvage therapy",Acute_myeloid_leukemia
FLAG-Ida,FLAG-Ida,"Upfront induction therapy, standard and older ""fit"" patients",Acute_myeloid_leukemia
FLAG-Ida,FLAGIda,"Upfront induction therapy, standard and older ""fit"" patients",Acute_myeloid_leukemia
FLAG-Ida,FLAG/Ida,"Upfront induction therapy, standard and older ""fit"" patients",Acute_myeloid_leukemia
FLEP,FLEP,Neoadjuvant induction therapy,Esophageal_cancer
FLOT,FLOT,Neoadjuvant induction therapy,"Esophageal_cancer,Gastric_cancer"
FLOX,FLOX,Adjuvant therapy,Colon_cancer
FOLFIRI,FOLFIRI,"Therapy for oligometastatic disease, including perioperative therapy and hyperthermic intra-peritoneal chemotherapy","Esophageal_cancer,Pancreatic_cancer,Colon_cancer"
FOLFIRI & Bevacizumab,FOLFIRI & Bevacizumab,"Advanced or metastatic disease, first-line",Colon_cancer
FOLFIRI & Cetuximab,FOLFIRI/Cetuximab,Perioperative therapy for oligometastatic disease,Colon_cancer_KRAS_wild-type
FOLFIRI & Cetuximab,FOLFIRI + Cetuximab,Perioperative therapy for oligometastatic disease,Colon_cancer_KRAS_wild-type
FOLFIRI & Cetuximab,FOLFIRI and Cetuximab,Perioperative therapy for oligometastatic disease,Colon_cancer_KRAS_wild-type
FOLFIRI & Cetuximab,FOLFIRI / Cetuximab,Perioperative therapy for oligometastatic disease,Colon_cancer_KRAS_wild-type
FOLFIRI & Cetuximab,FOLFIRI & Cetuximab,Perioperative therapy for oligometastatic disease,Colon_cancer_KRAS_wild-type
FOLFIRI & Cetuximab,FOLFIRI  and  Cetuximab,Perioperative therapy for oligometastatic disease,Colon_cancer_KRAS_wild-type
FOLFIRI & Cetuximab,FOLFIRI+Cetuximab,Perioperative therapy for oligometastatic disease,Colon_cancer_KRAS_wild-type
FOLFIRI & Panitumumab,FOLFIRI & Panitumumab,"Advanced or metastatic disease, second-line",Colon_cancer_KRAS_wild-type
FOLFIRI & Ramucirumab,FOLFIRI & Ramucirumab,"Advanced or metastatic disease, second-line therapy",Colon_cancer
FOLFIRI & Ziv-aflibercept,FOLFIRI & Ziv-aflibercept,"Advanced or metastatic disease, second-line therapy",Colon_cancer
FOLFIRINOX,FOLFOXIRI,"Advanced or metastatic disease, first-line","Pancreatic_cancer,Colon_cancer"
FOLFIRINOX,FOLFIRINOX,"Advanced or metastatic disease, first-line","Pancreatic_cancer,Colon_cancer"
FOLFIRINOX & Bevacizumab,FOLFIRINOX & Bevacizumab,"Advanced or metastatic disease, first-line",Colon_cancer
FOLFIRINOX & Bevacizumab,FOLFOXIRI & Bevacizumab,"Advanced or metastatic disease, first-line",Colon_cancer
FOLFOX,FOLFOX,"Metastatic disease, refractory","Pancreatic_cancer,Rectal_cancer"
FOLFOX2,FOLFOX2,"Advanced or metastatic disease, first-line",Colon_cancer
FOLFOX4,FOLFOX4,Adjuvant therapy,"Esophageal_cancer,Hepatocellular_carcinoma,Colon_cancer"
FOLFOX4 & Bevacizumab,FOLFOX/B,"Advanced or metastatic disease, first-line",Colon_cancer
FOLFOX4 & Bevacizumab,FOLFOX4 & Bevacizumab,"Advanced or metastatic disease, first-line",Colon_cancer
FOLFOX4 & Bevacizumab,FOLFOX-B,"Advanced or metastatic disease, first-line",Colon_cancer
FOLFOX4 & Bevacizumab,FOLFOXB,"Advanced or metastatic disease, first-line",Colon_cancer
FOLFOX4 & Cetuximab,FOLFOX4 / Cetuximab,"Advanced or metastatic disease, first-line",Colon_cancer_KRAS_wild-type
FOLFOX4 & Cetuximab,FOLFOX4 & Cetuximab,"Advanced or metastatic disease, first-line",Colon_cancer_KRAS_wild-type
FOLFOX4 & Cetuximab,FOLFOX4  and  Cetuximab,"Advanced or metastatic disease, first-line",Colon_cancer_KRAS_wild-type
FOLFOX4 & Cetuximab,FOLFOX4+Cetuximab,"Advanced or metastatic disease, first-line",Colon_cancer_KRAS_wild-type
FOLFOX4 & Cetuximab,FOLFOX4 and Cetuximab,"Advanced or metastatic disease, first-line",Colon_cancer_KRAS_wild-type
FOLFOX4 & Cetuximab,FOLFOX4 + Cetuximab,"Advanced or metastatic disease, first-line",Colon_cancer_KRAS_wild-type
FOLFOX4 & Cetuximab,FOLFOX4/Cetuximab,"Advanced or metastatic disease, first-line",Colon_cancer_KRAS_wild-type
FOLFOX4 & Panitumumab,FOLFOX4 & Panitumumab,"Advanced or metastatic disease, first-line",Colon_cancer_KRAS_wild-type
FOLFOX4 & RT,FOLFOX4+RT,Definitive therapy,Esophageal_cancer
FOLFOX4 & RT,FOLFOX4 / RT,Definitive therapy,Esophageal_cancer
FOLFOX4 & RT,FOLFOX4  and  RT,Definitive therapy,Esophageal_cancer
FOLFOX4 & RT,FOLFOX4 & RT,Definitive therapy,Esophageal_cancer
FOLFOX4 & RT,FOLFOX4 and RT,Definitive therapy,Esophageal_cancer
FOLFOX4 & RT,FOLFOX4/RT,Definitive therapy,Esophageal_cancer
FOLFOX4 & RT,FOLFOX4 + RT,Definitive therapy,Esophageal_cancer
"FP, then Capecitabine & RT, then FP","FP, then Capecitabine & RT, then FP",Adjuvant therapy,Gastric_cancer
FR,FR,All lines of therapy,"Waldenstrom_macroglobulinemia,Follicular_lymphoma,Mantle_cell_lymphoma,Cold_agglutinin_disease,Marginal_zone_lymphoma"
FRD,FRD,"Relapsed or refractory, non-randomized or retrospective data",Multiple_myeloma_relapsedrefractory
FluCam,FluCam,"Relapsed or refractory, non-randomized or retrospective data",Chronic_lymphocytic_leukemia_(CLLSLL)
Fludarabine & Alemtuzumab,Fludarabine & Alemtuzumab,"First-line therapy, randomized data",Chronic_lymphocytic_leukemia_(CLLSLL)
Fludarabine & Melphalan,Fludarabine & Melphalan,"Reduced-intensity conditioning (RIC), all lines of therapy",Allogeneic_HSCT
Fludarabine & Melphalan,Flu/Mel,"Reduced-intensity conditioning (RIC), all lines of therapy",Allogeneic_HSCT
Fludarabine & Melphalan,FluMel,"Reduced-intensity conditioning (RIC), all lines of therapy",Allogeneic_HSCT
Fludarabine & Melphalan,Flu-Mel,"Reduced-intensity conditioning (RIC), all lines of therapy",Allogeneic_HSCT
Fludarabine & Prednisone,Fludarabine & Prednisone,"Relapsed or refractory, non-randomized or retrospective data",Chronic_lymphocytic_leukemia_(CLLSLL)
Fludarabine & TBI,Fludarabine and TBI,"Reduced-intensity conditioning (RIC), all lines of therapy",Allogeneic_HSCT
Fludarabine & TBI,Fludarabine/TBI,"Reduced-intensity conditioning (RIC), all lines of therapy",Allogeneic_HSCT
Fludarabine & TBI,Fludarabine / TBI,"Reduced-intensity conditioning (RIC), all lines of therapy",Allogeneic_HSCT
Fludarabine & TBI,Fludarabine+TBI,"Reduced-intensity conditioning (RIC), all lines of therapy",Allogeneic_HSCT
Fludarabine & TBI,Fludarabine & TBI,"Reduced-intensity conditioning (RIC), all lines of therapy",Allogeneic_HSCT
Fludarabine & TBI,Fludarabine  and  TBI,"Reduced-intensity conditioning (RIC), all lines of therapy",Allogeneic_HSCT
Fludarabine & TBI,Fludarabine + TBI,"Reduced-intensity conditioning (RIC), all lines of therapy",Allogeneic_HSCT
Fludarabine monotherapy,Fludarabine monotherapy,"Relapsed or refractory, randomized data","Waldenstrom_macroglobulinemia,Marginal_zone_lymphoma,Chronic_lymphocytic_leukemia_(CLLSLL)"
"Fludarabine, Busulfan, ATG","Fludarabine, Busulfan, ATG","Reduced-intensity conditioning (RIC), all lines of therapy",Allogeneic_HSCT
"Fludarabine, Busulfan, Cyclophosphamide","Fludarabine, Busulfan, Cyclophosphamide","Myeloablative regimens, all lines of therapy",Allogeneic_HSCT
"Fludarabine, Busulfan, Cyclophosphamide",FluBuCy,"Myeloablative regimens, all lines of therapy",Allogeneic_HSCT
"Fludarabine, Cyclophosphamide, ATG","Fludarabine, Cyclophosphamide, ATG","Reduced-intensity conditioning (RIC), all lines of therapy",Allogeneic_HSCT
"Fludarabine, Cyclophosphamide, TBI for dUCB or haploidentical transplant",dUCB,"Reduced-intensity conditioning (RIC), all lines of therapy",Allogeneic_HSCT
"Fludarabine, Cyclophosphamide, TBI for dUCB or haploidentical transplant","Fludarabine, Cyclophosphamide, TBI for dUCB or haploidentical transplant","Reduced-intensity conditioning (RIC), all lines of therapy",Allogeneic_HSCT
"Fludarabine, Melphalan, Alemtuzumab","Fludarabine, Melphalan, Alemtuzumab","Reduced-intensity conditioning (RIC), all lines of therapy",Allogeneic_HSCT
Fluorouracil & Folinic acid,Fluorouracil & Folinic acid,"Advanced or metastatic disease, subsequent lines of therapy","Hepatocellular_carcinoma,Colon_cancer,Cervical_cancer,Cholangiocarcinoma,Esophageal_cancer,Rectal_cancer,Pancreatic_cancer"
Fluorouracil & RT,Fluorouracil and RT,Definitive chemoradiotherapy for locally advanced disease,"Head_and_neck_cancer,Rectal_cancer,Cervical_cancer,Pancreatic_cancer"
Fluorouracil & RT,Fluorouracil / RT,Definitive chemoradiotherapy for locally advanced disease,"Head_and_neck_cancer,Rectal_cancer,Cervical_cancer,Pancreatic_cancer"
Fluorouracil & RT,Fluorouracil & RT,Definitive chemoradiotherapy for locally advanced disease,"Head_and_neck_cancer,Rectal_cancer,Cervical_cancer,Pancreatic_cancer"
Fluorouracil & RT,Fluorouracil  and  RT,Definitive chemoradiotherapy for locally advanced disease,"Head_and_neck_cancer,Rectal_cancer,Cervical_cancer,Pancreatic_cancer"
Fluorouracil & RT,Fluorouracil+RT,Definitive chemoradiotherapy for locally advanced disease,"Head_and_neck_cancer,Rectal_cancer,Cervical_cancer,Pancreatic_cancer"
Fluorouracil & RT,Fluorouracil + RT,Definitive chemoradiotherapy for locally advanced disease,"Head_and_neck_cancer,Rectal_cancer,Cervical_cancer,Pancreatic_cancer"
Fluorouracil & RT,Fluorouracil/RT,Definitive chemoradiotherapy for locally advanced disease,"Head_and_neck_cancer,Rectal_cancer,Cervical_cancer,Pancreatic_cancer"
Fluorouracil & Streptozocin,Fluorouracil & Streptozocin,All lines of therapy,"Pancreatic_NET,Neuroendocrine_tumors"
Fluorouracil monotherapy,Fluorouracil monotherapy,"Advanced or metastatic disease, first-line","Colon_cancer,Gastric_cancer,Rectal_cancer,Head_and_neck_cancer,Pancreatic_cancer"
"Fluorouracil, Folinic acid, Gemcitabine","Fluorouracil, Folinic acid, Gemcitabine","Metastatic disease, all lines of therapy","Cholangiocarcinoma,Esophageal_cancer"
"Fluorouracil, Folinic acid, Mitomycin","Fluorouracil, Folinic acid, Mitomycin","Metastatic or locally advanced disease, first-line",Gastric_cancer
"Fluorouracil, Folinic acid, RT","Fluorouracil, Folinic acid, RT",Neoadjuvant therapy,Rectal_cancer
"Fluorouracil, Folinic acid, nanoliposomal Irinotecan","Fluorouracil, Folinic acid, nanoliposomal Irinotecan","Metastatic disease, refractory",Pancreatic_cancer
"Fluorouracil, Hydroxyurea, RT","Fluorouracil, Hydroxyurea, RT","Locally advanced disease, definitive therapy",Head_and_neck_cancer
"Fluorouracil, Mitomycin, RT","Fluorouracil, Mitomycin, RT",Induction chemoradiotherapy,"Head_and_neck_cancer,Bladder_cancer,Cervical_cancer"
"Fluorouracil, Oxaliplatin, RT","Fluorouracil, Oxaliplatin, RT",Neoadjuvant chemoradiotherapy,"Esophageal_cancer,Rectal_cancer"
"Fluorouracil, Paclitaxel, RT","Fluorouracil, Paclitaxel, RT",Neoadjuvant chemoradiotherapy,Esophageal_cancer
"Fluorouracil, then Fluorouracil & RT, then Fluorouracil","Fluorouracil, then Fluorouracil & RT, then Fluorouracil",Adjuvant chemoradiotherapy,Rectal_cancer
Fluorouracil/Fluorouracil & RT,Fluorouracil/Fluorouracil & RT,Adjuvant therapy,Pancreatic_cancer
Fondaparinux monotherapy,Fondaparinux monotherapy,"VTE treatment, all lines of therapy",Venous_thromboembolism_(VTE)
Fondaprinux monotherapy,Fondaprinux monotherapy,All lines of therapy,Heparin-induced_thrombocytopenia_(HIT)
Forodesine monotherapy,Forodesine monotherapy,"Relapsed or refractory, non-randomized or retrospective data",Peripheral_T-cell_lymphoma
Fostamatinib monotherapy,Fostamatinib monotherapy,Relapsed or refractory,Immune_thrombocytopenia_(ITP)
Fotemustine monotherapy,Fotemustine monotherapy,Metastatic or unresectable disease,Melanoma
G-CHOP,GCHOP,"Advanced disease, first-line therapy, randomized data",Follicular_lymphoma
G-CHOP,G-CHOP,"Advanced disease, first-line therapy, randomized data",Follicular_lymphoma
G-CHOP,G/CHOP,"Advanced disease, first-line therapy, randomized data",Follicular_lymphoma
G-CVP,G-CVP,"Advanced disease, first-line therapy, randomized data",Follicular_lymphoma
G-CVP,G/CVP,"Advanced disease, first-line therapy, randomized data",Follicular_lymphoma
G-CVP,GCVP,"Advanced disease, first-line therapy, randomized data",Follicular_lymphoma
G-FC,GFC,"First-line therapy, non-randomized or retrospective data",Chronic_lymphocytic_leukemia_(CLLSLL)
G-FC,G/FC,"First-line therapy, non-randomized or retrospective data",Chronic_lymphocytic_leukemia_(CLLSLL)
G-FC,G-FC,"First-line therapy, non-randomized or retrospective data",Chronic_lymphocytic_leukemia_(CLLSLL)
GCD,GCD,"Relapsed or refractory, all lines of therapy",Hodgkin_lymphoma
GCD-R,GCDR,"Relapsed or refractory, all lines of therapy",Hodgkin_lymphoma
GCD-R,GCD-R,"Relapsed or refractory, all lines of therapy",Hodgkin_lymphoma
GCD-R,GCD/R,"Relapsed or refractory, all lines of therapy",Hodgkin_lymphoma
GCP,GCP,All lines of therapy,Adenocarcinoma_of_unknown_primary
GDP,GDP,"Relapsed or refractory, salvage therapy","Peripheral_T-cell_lymphoma,Anaplastic_large_cell_lymphoma"
GDPT,GDPT,"Untreated, randomized data",Peripheral_T-cell_lymphoma
"GELOX, then RT","GELOX, then RT",Untreated,Extranodal_NKT-cell_lymphoma_nasal_type
GEMOX-B,GEMOX/B,"Metastatic disease, all lines of therapy",Cholangiocarcinoma
GEMOX-B,GEMOX-B,"Metastatic disease, all lines of therapy",Cholangiocarcinoma
GEMOX-B,GEMOXB,"Metastatic disease, all lines of therapy",Cholangiocarcinoma
GIP,GIP,"Relapsed or refractory, salvage therapy",Testicular_cancer
GTX,GTX,"Metastatic disease, first-line",Pancreatic_cancer
GVD,GVD,"Relapsed or refractory, further lines of therapy","Diffuse_large_B-cell_lymphoma,Hodgkin_lymphoma"
GVP,GVP,"Relapsed or refractory, all lines of therapy",Hodgkin_lymphoma
Gefitinib & Pemetrexed,P&G,"Advanced or metastatic disease, EGFR inhibitor-naive",Non-small_cell_lung_cancer_EGFR-mutated
Gefitinib & Pemetrexed,P / G,"Advanced or metastatic disease, EGFR inhibitor-naive",Non-small_cell_lung_cancer_EGFR-mutated
Gefitinib & Pemetrexed,P+G,"Advanced or metastatic disease, EGFR inhibitor-naive",Non-small_cell_lung_cancer_EGFR-mutated
Gefitinib & Pemetrexed,Gefitinib & Pemetrexed,"Advanced or metastatic disease, EGFR inhibitor-naive",Non-small_cell_lung_cancer_EGFR-mutated
Gefitinib & Pemetrexed,P/G,"Advanced or metastatic disease, EGFR inhibitor-naive",Non-small_cell_lung_cancer_EGFR-mutated
Gefitinib & Pemetrexed,P & G,"Advanced or metastatic disease, EGFR inhibitor-naive",Non-small_cell_lung_cancer_EGFR-mutated
Gefitinib & Pemetrexed,P and G,"Advanced or metastatic disease, EGFR inhibitor-naive",Non-small_cell_lung_cancer_EGFR-mutated
Gefitinib monotherapy,Gefitinib monotherapy,"Advanced or metastatic disease, first-line, nonsquamous","Non-small_cell_lung_cancer,Non-small_cell_lung_cancer_EGFR-mutated"
GemOx,GemOx,First-line therapy for advanced or metastatic disease,"Testicular_cancer,Hepatocellular_carcinoma,Pancreatic_cancer"
Gemcitabine & Irinotecan,Gemcitabine & Irinotecan,All lines of therapy,Adenocarcinoma_of_unknown_primary
Gemcitabine & Mitomycin,Gemcitabine & Mitomycin,"Metastatic disease, all lines of therapy",Cholangiocarcinoma
Gemcitabine & Paclitaxel,Gemcitabine & Paclitaxel,"Locally advanced or metastatic disease, first-line","Non-small_cell_lung_cancer,Testicular_cancer,Bladder_cancer"
Gemcitabine & RT,Gemcitabine & RT,"Induction therapy for locally advanced disease, potentially resectable",Pancreatic_cancer
Gemcitabine & RT,Gemcitabine  and  RT,"Induction therapy for locally advanced disease, potentially resectable",Pancreatic_cancer
Gemcitabine & RT,Gemcitabine + RT,"Induction therapy for locally advanced disease, potentially resectable",Pancreatic_cancer
Gemcitabine & RT,Gemcitabine+RT,"Induction therapy for locally advanced disease, potentially resectable",Pancreatic_cancer
Gemcitabine & RT,Gemcitabine / RT,"Induction therapy for locally advanced disease, potentially resectable",Pancreatic_cancer
Gemcitabine & RT,Gemcitabine and RT,"Induction therapy for locally advanced disease, potentially resectable",Pancreatic_cancer
Gemcitabine & RT,Gemcitabine/RT,"Induction therapy for locally advanced disease, potentially resectable",Pancreatic_cancer
Gemcitabine & Rituximab,Gemcitabine & Rituximab,"Relapsed or refractory, all lines of therapy",Hodgkin_lymphoma
Gemcitabine & Sunitinib,Gemcitabine & Sunitinib,"Metastatic disease, first-line",Renal_cell_carcinoma
Gemcitabine & Vinorelbine,Gemcitabine & Vinorelbine,"Advanced or metastatic disease, subsequent lines of therapy","Non-small_cell_lung_cancer,Soft_tissue_sarcoma,Mesothelioma"
Gemcitabine & nab-Paclitaxel,Gemcitabine & nab-Paclitaxel,"Metastatic disease, all lines of therapy","Cholangiocarcinoma,Pancreatic_cancer"
Gemcitabine monotherapy,Gemcitabine monotherapy,Intravesical chemotherapy,"Non-small_cell_lung_cancer,Diffuse_large_B-cell_lymphoma,Ovarian_cancer,Osteosarcoma,Bladder_cancer,Cervical_cancer,Mesothelioma,Cholangiocarcinoma,Hodgkin_lymphoma,Small_cell_lung_cancer,Pancreatic_cancer"
"Gemcitabine, Cetuximab, RT","Gemcitabine, Cetuximab, RT","Induction therapy for locally advanced disease, potentially resectable",Pancreatic_cancer
"Gemcitabine, Oxaliplatin, Paclitaxel",GOP,Subsequent lines of therapy,Testicular_cancer
"Gemcitabine, Oxaliplatin, Paclitaxel","Gemcitabine, Oxaliplatin, Paclitaxel",Subsequent lines of therapy,Testicular_cancer
"Gemcitabine, then Fluorouracil & RT, then Gemcitabine","Gemcitabine, then Fluorouracil & RT, then Gemcitabine",Adjuvant therapy,Cholangiocarcinoma
Gemcitabine/Fluorouracil & RT,Gemcitabine/Fluorouracil & RT,Adjuvant therapy,Pancreatic_cancer
Gemtuzumab ozogamicin monotherapy,Gemtuzumab ozogamicin monotherapy,"First-line induction therapy, older or ""unfit"" patients",Acute_myeloid_leukemia
Gilteritinib monotherapy,Gilteritinib monotherapy,"Relapsed or refractory, further lines of therapy",Acute_myeloid_leukemia_FLT3-positive
Glasdegib & LoDAC,Glasdegib  and  LoDAC,"First-line induction therapy, older or ""unfit"" patients",Acute_myeloid_leukemia
Glasdegib & LoDAC,Glasdegib + LoDAC,"First-line induction therapy, older or ""unfit"" patients",Acute_myeloid_leukemia
Glasdegib & LoDAC,Glasdegib & LoDAC,"First-line induction therapy, older or ""unfit"" patients",Acute_myeloid_leukemia
Glasdegib & LoDAC,Glasdegib+LoDAC,"First-line induction therapy, older or ""unfit"" patients",Acute_myeloid_leukemia
Glasdegib & LoDAC,Glasdegib / LoDAC,"First-line induction therapy, older or ""unfit"" patients",Acute_myeloid_leukemia
Glasdegib & LoDAC,Glasdegib/LoDAC,"First-line induction therapy, older or ""unfit"" patients",Acute_myeloid_leukemia
Glasdegib & LoDAC,Glasdegib and LoDAC,"First-line induction therapy, older or ""unfit"" patients",Acute_myeloid_leukemia
Gliadel wafer,Gliadel wafer,"Recurrent disease, non-curative therapy, randomized data",Glioblastoma
HAA,HAA,"Upfront induction therapy, standard and older ""fit"" patients",Acute_myeloid_leukemia
HAD,HAD,"Upfront induction therapy, standard and older ""fit"" patients",Acute_myeloid_leukemia
HAM,HAM,Consolidation after upfront therapy,Acute_myeloid_leukemia
HAM & Imatinib,HAM  and  Imatinib,Consolidation after upfront therapy (including post-remission therapy),B-cell_acute_lymphoblastic_leukemia_Ph-positive
HAM & Imatinib,HAM / Imatinib,Consolidation after upfront therapy (including post-remission therapy),B-cell_acute_lymphoblastic_leukemia_Ph-positive
HAM & Imatinib,HAM + Imatinib,Consolidation after upfront therapy (including post-remission therapy),B-cell_acute_lymphoblastic_leukemia_Ph-positive
HAM & Imatinib,HAM/Imatinib,Consolidation after upfront therapy (including post-remission therapy),B-cell_acute_lymphoblastic_leukemia_Ph-positive
HAM & Imatinib,HAM and Imatinib,Consolidation after upfront therapy (including post-remission therapy),B-cell_acute_lymphoblastic_leukemia_Ph-positive
HAM & Imatinib,HAM & Imatinib,Consolidation after upfront therapy (including post-remission therapy),B-cell_acute_lymphoblastic_leukemia_Ph-positive
HAM & Imatinib,HAM+Imatinib,Consolidation after upfront therapy (including post-remission therapy),B-cell_acute_lymphoblastic_leukemia_Ph-positive
HDAC & G-CSF,HDAC/G-CSF,Consolidation after upfront therapy,Acute_myeloid_leukemia
HDAC & G-CSF,HDAC and G-CSF,Consolidation after upfront therapy,Acute_myeloid_leukemia
HDAC & G-CSF,HDAC / G-CSF,Consolidation after upfront therapy,Acute_myeloid_leukemia
HDAC & G-CSF,HDAC + G-CSF,Consolidation after upfront therapy,Acute_myeloid_leukemia
HDAC & G-CSF,HDAC  and  G-CSF,Consolidation after upfront therapy,Acute_myeloid_leukemia
HDAC & G-CSF,HDAC & G-CSF,Consolidation after upfront therapy,Acute_myeloid_leukemia
HDAC & G-CSF,HDAC+G-CSF,Consolidation after upfront therapy,Acute_myeloid_leukemia
HDMP-R,HDMP-R,"First-line therapy, non-randomized or retrospective data",Chronic_lymphocytic_leukemia_(CLLSLL)
HDMP-R,HDMPR,"First-line therapy, non-randomized or retrospective data",Chronic_lymphocytic_leukemia_(CLLSLL)
HDMP-R,HDMP/R,"First-line therapy, non-randomized or retrospective data",Chronic_lymphocytic_leukemia_(CLLSLL)
Heparin monotherapy,Heparin monotherapy,"VTE treatment, all lines of therapy",Venous_thromboembolism_(VTE)
Hepatic arterial chemotherapy,Hepatic arterial chemotherapy,"Therapy for oligometastatic disease, including perioperative therapy and hyperthermic intra-peritoneal chemotherapy",Colon_cancer
HiDAC,HDAraC,Consolidation after upfront therapy,"CNS_lymphoma,Acute_myeloid_leukemia"
HiDAC,HDAC,Consolidation after upfront therapy,"CNS_lymphoma,Acute_myeloid_leukemia"
HiDAC,HiDAC,Consolidation after upfront therapy,"CNS_lymphoma,Acute_myeloid_leukemia"
High-dose Interleukin-2,HDIL2,Metastatic or unresectable disease,"Renal_cell_carcinoma,Melanoma"
